receipt_no,sale_datetime,item_code,size,qty,unit_price,member_id,payment
NM-004183,28/05/2569 10:34,C03,,1,65,M0149,QR
NM-004183,28/05/2569 10:34,B03,,1,85,M0149,QR
NM-004184,28/05/2569 10:41,T04,M,1,60,M0168,QR
NM-004185,28/05/2569 11:21,B01,,1,,,QR
NM-004186,28/05/2569 11:38,C03,S,2,55,,QR
NM-004187,28/05/2569 12:05,T01,M,2,55,,QR
NM-004188,28/05/2569 12:29,C05,L,3,80,M0009,QR
NM-004189,28/05/2569 12:33,T04,S,1,50,M0366,CARD
NM-004190,28/05/2569 13:25,C05,M,1,70,,CASH
NM-004190,28/05/2569 13:25,B02,,1,50,,CASH
NM-004190,28/05/2569 13:25,T03,L,1,60,,CASH
NM-004190,28/05/2569 13:25,T03,L,1,60,,CASH
NM-004191,28/05/2569 13:29,T02,M,1,70,,QR
NM-004191,28/05/2569 13:29,B03,,1,85,,QR
NM-004192,28/05/2569 13:54,T05,S,1,50,M0234,QR
NM-004193,28/05/2569 15:06,B02,,2,50,,QR
NM-004194,28/05/2569 15:39,C03,L,1,75,,QR
NM-004194,28/05/2569 15:39,C03,L,1,75,,QR
NM-004195,28/05/2569 16:12,C05,M,1,70,M0043,QR
NM-004196,28/05/2569 16:42,T02,M,1,70,,QR
NM-004196,28/05/2569 16:42,B03,,1,85,,QR
NM-004197,28/05/2569 16:51,T05,M,1,60,,CARD
NM-004198,28/05/2569 18:42,T01,L,1,65,,QR
NM-004198,28/05/2569 18:42,B02,,1,,,QR
NM-004199,28/05/2569 19:30,T02,L,1,80,,QR
NM-004200,29/05/2569 07:52,T01,S,1,45,M0268,QR
NM-004201,29/05/2569 08:12,C04,L,1,75,,CARD
NM-004201,29/05/2569 08:12,C02,S,1,45,,CARD
NM-004202,29/05/2569 08:14,C05,M,1,70,M0331,QR
NM-004203,29/05/2569 08:32,C06,M,1,75,,CARD
NM-004204,29/05/2569 08:53,T03,L,3,60,,QR
NM-004205,29/05/2569 08:57,T04,L,1,70,,CASH
NM-004206,29/05/2569 09:00,B02,,1,50,M0011,QR
NM-004207,29/05/2569 09:08,C02,M,1,55,,QR
NM-004208,29/05/2569 09:18,C02,L,1,65,,QR
NM-004208,29/05/2569 09:18,B01,,1,55,,QR
NM-004209,29/05/2569 09:31,C02,S,2,45,,QR
NM-004210,29/05/2569 09:56,B02,,1,50,,QR
NM-004211,29/05/2569 10:50,C04,M,1,65,,QR
NM-004211,29/05/2569 10:50,B04,,1,75,,QR
NM-004212,29/05/2569 10:50,C01,L,1,65,M0052,CARD
NM-004213,29/05/2569 10:54,C06,L,1,85,,QR
NM-004214,29/05/2569 11:12,T01,M,1,55,M0795,QR
NM-004214,29/05/2569 11:12,B02,,1,50,M0795,QR
NM-004215,29/05/2569 11:42,C01,M,1,55,,CARD
NM-004215,29/05/2569 11:42,C03,S,1,55,,CARD
NM-004216,29/05/2569 12:20,C03,S,1,55,,CASH
NM-004217,29/05/2569 13:16,C03,S,1,55,M0342,CARD
NM-004218,29/05/2569 13:39,C02,S,-2,45,,CASH
NM-004219,29/05/2569 15:20,C02,M,1,55,,QR
NM-004219,29/05/2569 15:20,T02,M,1,70,,QR
NM-004220,29/05/2569 16:45,B03,,1,85,,QR
NM-004221,29/05/2569 16:53,B01,,1,55,M0462,CARD
NM-004221,29/05/2569 16:53,C01,L,1,65,M0462,CARD
NM-004222,29/05/2569 17:26,C03,M,1,65,,CARD
NM-004222,29/05/2569 17:26,B03,,1,85,,CARD
NM-004223,29/05/2569 17:55,T02,L,1,80,M0782,CASH
NM-004224,30/05/2569 07:46,B03,,1,85,,QR
NM-004225,30/05/2569 08:02,B02,,2,,M0637,QR
NM-004226,30/05/2569 08:35,C02,M,1,55,,CASH
NM-004227,30/05/2569 08:42,C02,L,1,65,M0154,QR
NM-004228,30/05/2569 09:30,C03,S,1,55,,QR
NM-004229,30/05/2569 09:31,C05,M,1,70,M0325,CARD
NM-004230,30/05/2569 09:38,C04,M,1,65,,QR
NM-004231,30/05/2569 09:40,C06,M,1,75,M0333,CASH
NM-004232,30/05/2569 09:52,C02,L,1,65,,CASH
NM-004232,30/05/2569 09:52,B01,,1,55,,CASH
NM-004233,30/05/2569 10:26,T03,M,1,50,,QR
NM-004234,30/05/2569 10:57,T05,S,1,50,,CASH
NM-004235,30/05/2569 11:16,C01,M,1,55,M0465,QR
NM-004235,30/05/2569 11:16,B03,,1,85,M0465,QR
NM-004236,30/05/2569 11:20,C05,S,1,60,M0634,QR
NM-004236,30/05/2569 11:20,C02,S,1,45,M0634,QR
NM-004236,30/05/2569 11:20,C02,S,1,45,M0634,QR
NM-004237,30/05/2569 12:15,B01,,1,55,M0241,QR
NM-004238,30/05/2569 12:20,C04,S,1,55,,CARD
NM-004239,30/05/2569 12:27,C06,L,2,85,,QR
NM-004240,30/05/2569 00:55,T04,M,1,60,M0203,QR
NM-004241,30/05/2569 14:22,C04,M,1,65,M0301,QR
NM-004241,30/05/2569 14:22,B02,,1,50,M0301,QR
NM-004242,30/05/2569 14:23,C03,L,1,75,M0689,CARD
NM-004243,30/05/2569 15:08,T03,M,2,50,M0768,CARD
NM-004244,30/05/2569 15:15,B02,,2,50,M0217,QR
NM-004245,30/05/2569 15:18,T01,S,1,45,,CARD
NM-004245,30/05/2569 15:18,B02,,1,50,,CARD
NM-004246,30/05/2569 15:36,T05,S,3,50,M0662,CASH
NM-004247,30/05/2569 15:37,B04,,1,75,,QR
NM-004248,30/05/2569 15:51,C03,L,1,75,,CASH
NM-004249,30/05/2569 17:03,T05,M,1,60,,QR
NM-004250,30/05/2569 17:53,T02,L,1,80,,CASH
NM-004250,30/05/2569 17:53,T05,L,1,70,,CASH
NM-004251,30/05/2569 19:26,C02,M,1,55,,CASH
NM-004252,30/05/2569 19:57,T04,M,1,60,,QR
NM-004253,31/05/2569 07:19,C03,L,2,75,,CASH
NM-004254,31/05/2569 07:42,C02,M,1,55,,CARD
NM-004254,31/05/2569 07:42,B01,,1,55,,CARD
NM-004255,31/05/2569 07:47,C02,S,1,45,,QR
NM-004255,31/05/2569 07:47,B01,,1,55,,QR
NM-004256,31/05/2569 08:05,B01,,1,55,,QR
NM-004257,31/05/2569 08:18,C03,M,2,65,M436,QR
NM-004257,31/05/2569 08:18,B03,,1,85,M436,QR
NM-004258,31/05/2569 08:55,T05,M,1,60,,QR
NM-004259,31/05/2569 08:56,C01,M,1,55,M0444,CASH
NM-004259,31/05/2569 08:56,B04,,1,75,M0444,CASH
NM-004260,31/05/2569 09:04,C01,L,1,65,,CASH
NM-004261,31/05/2569 09:04,C04,L,1,75,,QR
NM-004262,31/05/2569 09:40,C04,M,1,65,M0687,CASH
NM-004263,31/05/2569 10:27,B04,,1,75,,CASH
NM-004264,31/05/2569 11:09,C05,S,1,60,,QR
NM-004265,31/05/2569 11:16,B01,,1,55,,QR
NM-004265,31/05/2569 11:16,T03,M,1,50,,QR
NM-004266,31/05/2569 11:16,B02,,3,50,,QR
NM-004267,31/05/2569 11:35,C03,M,1,65,M0199,CARD
NM-004268,31/05/2569 11:57,C06,S,3,65,,CARD
NM-004269,31/05/2569 12:01,C01,M,3,55,M0765,QR
NM-004269,31/05/2569 12:01,B03,,1,85,M0765,QR
NM-004270,31/05/2569 12:35,B02,,3,50,,QR
NM-004271,31/05/2569 12:38,B03,,3,85,,QR
NM-004272,31/05/2569 13:02,T04,M,1,60,M0012,QR
NM-004273,31/05/2569 13:43,B02,,1,50,M0280,CARD
NM-004274,31/05/2569 13:43,C03,M,1,65,,CARD
NM-004275,31/05/2569 14:26,C03,L,2,75,,CASH
NM-004275,31/05/2569 14:26,B03,,1,85,,CASH
NM-004276,31/05/2569 14:40,C02,L,1,65,M0471,QR
NM-004276,31/05/2569 14:40,B01,,1,55,M0471,QR
NM-004277,31/05/2569 14:41,T02,L,1,80,,CASH
NM-004277,31/05/2569 14:41,C02,S,1,45,,CASH
NM-004278,31/05/2569 14:44,C01,M,1,55,M0781,CASH
NM-004278,31/05/2569 14:44,B04,,1,75,M0781,CASH
NM-004279,31/05/2569 14:58,T03,L,1,60,,QR
NM-004280,31/05/2569 15:00,B03,,1,85,M0065,CASH
NM-004281,31/05/2569 15:04,C03,L,1,75,M0596,QR
NM-004282,31/05/2569 15:09,C06,L,1,85,M0061,QR
NM-004283,31/05/2569 15:29,B01,,1,55,M0642,CARD
NM-004284,31/05/2569 15:34,T01,S,2,45,,QR
NM-004284,31/05/2569 15:34,B02,,1,50,,QR
NM-004285,31/05/2569 15:36,C05,L,1,80,,CARD
NM-004286,31/05/2569 16:24,C02,L,1,65,,CASH
NM-004286,31/05/2569 16:24,C04,L,1,75,,CASH
NM-004287,31/05/2569 17:08,C03,M,2,65,,CARD
NM-004287,31/05/2569 17:08,B01,,1,55,,CARD
NM-004287,31/05/2569 17:08,B04,,1,75,,CARD
NM-004288,31/05/2569 17:36,C02,S,1,,,QR
NM-004288,31/05/2569 17:36,B01,,1,55,,QR
NM-004289,31/05/2569 18:16,C05,M,1,70,M0666,CARD
NM-004290,31/05/2569 18:17,C01,S,2,45,M0137,QR
NM-004290,31/05/2569 18:17,B04,,1,75,M0137,QR
NM-004291,31/05/2569 18:38,C02,M,3,55,,QR
NM-004292,31/05/2569 18:52,T01,L,1,65,M0328,CASH
NM-004292,31/05/2569 18:52,B02,,1,50,M0328,CASH
NM-004293,01/06/2569 07:10,C02,M,1,55,M0730,CASH
NM-004293,01/06/2569 07:10,C02,M,1,55,M0730,CASH
NM-004293,01/06/2569 07:10,B01,,1,55,M0730,CASH
NM-004294,01/06/2569 08:10,C01,M,1,55,M0111,QR
NM-004295,01/06/2569 08:18,T04,S,1,50,,CASH
NM-004296,01/06/2569 08:28,C03,S,3,55,,QR
NM-004297,01/06/2569 08:59,C06,S,1,65,,QR
NM-004298,01/06/2569 09:35,C02,M,1,55,,CASH
NM-004299,01/06/2569 09:50,C04,M,2,65,,CARD
NM-004300,01/06/2569 10:49,C03,M,1,65,,CASH
NM-004300,01/06/2569 10:49,B03,,1,85,,CASH
NM-004301,01/06/2569 11:19,T05,S,3,50,M0280,QR
NM-004301,01/06/2569 11:19,T05,S,3,50,M0280,QR
NM-004302,01/06/2569 11:57,B02,,1,50,,QR
NM-004303,01/06/2569 12:24,T03,S,1,40,M0774,CARD
NM-004303,01/06/2569 12:24,T04,M,1,60,M0774,CARD
NM-004304,01/06/2569 13:33,T01,L,1,65,,QR
NM-004305,01/06/2569 13:41,B01,,1,55,,CARD
NM-004306,01/06/2569 14:16,T02,S,1,60,,CASH
NM-004307,01/06/2569 14:39,B02,,1,50,M0278,QR
NM-004308,01/06/2569 15:22,C04,M,1,65,,CASH
NM-004309,01/06/2569 15:29,T05,M,1,60,M0468,CARD
NM-004309,01/06/2569 15:29,B03,,1,85,M0468,CARD
NM-004310,01/06/2569 15:46,T01,S,1,45,,QR
NM-004311,01/06/2569 16:51,C01,S,1,45,,CASH
NM-004311,01/06/2569 16:51,B04,,1,75,,CASH
NM-004312,01/06/2569 17:05,C05,S,1,60,,QR
NM-004313,01/06/2569 17:30,T01,M,1,55,,QR
NM-004314,01/06/2569 17:34,B03,,1,85,M0350,CASH
NM-004315,01/06/2569 17:37,B02,,3,50,,QR
NM-004316,01/06/2569 17:45,C02,S,1,45,M0023,QR
NM-004317,01/06/2569 18:44,B01,,1,55,,QR
NM-004318,01/06/2569 18:45,T04,M,1,,M0369,CASH
NM-004319,02/06/2569 07:17,C04,S,1,55,,QR
NM-004320,02/06/2569 07:55,B02,,1,50,,QR
NM-004321,02/06/2569 08:05,C02,S,1,45,M0137,CASH
NM-004321,02/06/2569 08:05,C03,M,1,65,M0137,CASH
NM-004322,02/06/2569 08:27,T02,L,1,80,,QR
NM-004323,02/06/2569 09:35,C06,M,1,75,,QR
NM-004324,02/06/2569 09:35,C06,M,1,75,,QR
NM-004325,02/06/2569 10:02,B04,,2,75,M0471,QR
NM-004326,02/06/2569 10:41,C06,L,1,85,,QR
NM-004327,02/06/2569 11:17,C02,M,1,55,M0138,QR
NM-004327,02/06/2569 11:17,B01,,1,55,M0138,QR
NM-004328,02/06/2569 12:20,C03,S,1,55,M0541,CASH
NM-004329,02/06/2569 12:45,T04,S,1,50,M0278,QR
NM-004330,02/06/2569 13:18,T03,M,1,50,M0610,QR
NM-004331,02/06/2569 13:30,C05,L,1,80,,QR
NM-004331,02/06/2569 13:30,T04,L,1,70,,QR
NM-004332,02/06/2569 14:32,B01,,1,55,M0489,CASH
NM-004332,02/06/2569 14:32,C04,L,1,,M0489,CASH
NM-004333,02/06/2569 14:57,C03,M,1,65,M0656,CASH
NM-004333,02/06/2569 14:57,B03,,1,85,M0656,CASH
NM-004334,02/06/2569 15:23,T02,M,1,70,M0640,CASH
NM-004334,02/06/2569 15:23,B02,,1,50,M0640,CASH
NM-004335,02/06/2569 16:12,T01,L,1,65,,QR
NM-004335,02/06/2569 16:12,T04,L,1,70,,QR
NM-004336,02/06/2569 17:06,T01,S,2,45,,QR
NM-004337,02/06/2569 17:22,T02,M,1,70,M0051,QR
NM-004338,02/06/2569 18:07,T01,M,1,55,M0044,CARD
NM-004339,02/06/2569 19:35,C05,S,1,60,,QR
NM-004340,02/06/2569 19:36,C03,S,1,55,,QR
NM-004340,02/06/2569 19:36,B03,,1,85,,QR
NM-004341,03/06/2569 08:09,C04,S,1,55,M0011,CARD
NM-004342,03/06/2569 08:10,C03,M,1,65,,QR
NM-004343,03/06/2569 08:22,B01,,2,55,,QR
NM-004344,03/06/2569 08:41,C05,M,3,70,M0264,QR
NM-004345,03/06/2569 08:56,C03,M,1,65,,CASH
NM-004346,03/06/2569 09:00,C06,M,1,75,M0095,QR
NM-004347,03/06/2569 09:03,C02,L,1,65,M0624,CARD
NM-004348,03/06/2569 09:22,C05,M,1,70,,CASH
NM-004349,03/06/2569 09:40,C03,L,1,75,,QR
NM-004350,03/06/2569 09:50,C05,M,1,70,M0359,CASH
NM-004351,03/06/2569 09:57,C03,L,2,75,,QR
NM-004351,03/06/2569 09:57,B03,,1,85,,QR
NM-004352,03/06/2569 10:03,T01,M,1,55,,QR
NM-004353,03/06/2569 10:14,T05,M,1,60,M0139,QR
NM-004354,03/06/2569 10:27,T05,M,1,60,,CARD
NM-004355,03/06/2569 10:30,C06,L,1,85,,CASH
NM-004356,03/06/2569 10:35,C06,M,2,75,,QR
NM-004356,03/06/2569 10:35,T03,L,1,60,,QR
NM-004357,03/06/2569 11:00,C05,S,1,60,,CASH
NM-004358,03/06/2569 11:11,C04,M,1,65,M0014,CARD
NM-004359,03/06/2569 11:21,C02,M,1,55,M0814,QR
NM-004360,03/06/2569 11:23,C03,S,1,55,,QR
NM-004361,03/06/2569 11:39,T03,L,2,60,,QR
NM-004361,03/06/2569 11:39,T03,L,2,60,,QR
NM-004362,03/06/2569 12:09,C06,M,1,75,,CASH
NM-004363,03/06/2569 12:14,C02,M,1,55,M0003,CASH
NM-004364,03/06/2569 12:42,T01,L,1,65,M0275,CASH
NM-004364,03/06/2569 12:42,B02,,1,50,M0275,CASH
NM-004365,03/06/2569 13:07,C01,L,1,65,M0619,QR
NM-004365,03/06/2569 13:07,B04,,1,75,M0619,QR
NM-004366,03/06/2569 13:09,T01,M,1,55,,QR
NM-004366,03/06/2569 13:09,B02,,1,50,,QR
NM-004367,03/06/2569 14:04,B04,,1,75,M0657,CASH
NM-004368,03/06/2569 14:29,T04,S,1,50,M0012,CARD
NM-004368,03/06/2569 14:29,T01,S,1,45,M0012,CARD
NM-004369,03/06/2569 14:37,T02,M,1,70,M0081,QR
NM-004370,03/06/2569 14:41,T02,M,1,70,M0105,CASH
NM-004370,03/06/2569 14:41,C01,L,1,65,M0105,CASH
NM-004371,03/06/2569 14:44,B03,,1,85,,CARD
NM-004372,03/06/2569 14:50,C04,L,1,75,M0094,QR
NM-004372,03/06/2569 14:50,B01,,1,55,M0094,QR
NM-004373,03/06/2569 14:57,T05,M,2,60,,QR
NM-004374,03/06/2569 16:00,T01,M,1,55,,CARD
NM-004374,03/06/2569 16:00,B02,,1,50,,CARD
NM-004375,03/06/2569 18:24,C06,M,1,75,,CARD
NM-004376,03/06/2569 18:36,B02,,1,50,M0527,QR
NM-004377,03/06/2569 18:58,C03,S,1,55,M0772,QR
NM-004377,03/06/2569 18:58,B04,,1,75,M0772,QR
NM-004378,04/06/2569 07:52,C02,L,1,65,,CASH
NM-004379,04/06/2569 08:23,C04,L,1,75,M0346,CASH
NM-004380,04/06/2569 08:23,C04,L,1,75,,QR
NM-004381,04/06/2569 08:28,T04,L,1,70,,QR
NM-004382,04/06/2569 08:37,T05,M,1,60,M0730,QR
NM-004383,04/06/2569 08:45,B02,,3,50,,QR
NM-004384,04/06/2569 08:53,T02,M,2,70,,CASH
NM-004385,04/06/2569 09:07,B02,,1,,M0689,QR
NM-004386,04/06/2569 09:52,T02,S,2,60,,CARD
NM-004386,04/06/2569 09:52,B02,,1,50,,CARD
NM-004387,04/06/2569 09:59,C02,M,1,55,,CARD
NM-004387,04/06/2569 09:59,B01,,1,55,,CARD
NM-004388,04/06/2569 10:12,T02,S,1,60,M0003,QR
NM-004389,04/06/2569 10:21,T01,M,1,55,M0618,CASH
NM-004390,04/06/2569 10:32,C01,S,1,45,M0315,QR
NM-004391,04/06/2569 10:39,C03,S,3,55,,CASH
NM-004392,04/06/2569 10:54,T03,M,2,50,,CASH
NM-004392,04/06/2569 10:54,B03,,1,85,,CASH
NM-004393,04/06/2569 11:08,C05,L,1,80,M0289,CASH
NM-004394,04/06/2569 11:23,C02,L,1,65,,CARD
NM-004394,04/06/2569 11:23,B01,,1,55,,CARD
NM-004394,04/06/2569 11:23,C05,L,1,80,,CARD
NM-004395,04/06/2569 11:56,T02,M,1,70,M0446,CARD
NM-004396,04/06/2569 12:16,C02,M,2,55,M0541,QR
NM-004396,04/06/2569 12:16,T04,M,1,60,M0541,QR
NM-004397,04/06/2569 12:23,B04,,1,75,M0065,QR
NM-004398,04/06/2569 13:11,B01,,1,55,M0236,QR
NM-004399,04/06/2569 13:48,T01,M,1,55,,CASH
NM-004400,04/06/2569 14:05,T01,L,1,65,,CASH
NM-004401,04/06/2569 15:36,B01,,2,55,M0454,QR
NM-004402,04/06/2569 15:44,C04,M,1,65,,QR
NM-004403,04/06/2569 15:56,T02,S,1,60,,QR
NM-004403,04/06/2569 15:56,T02,S,1,60,,QR
NM-004404,04/06/2569 16:08,T02,S,1,60,,CASH
NM-004405,04/06/2569 16:58,T04,S,1,50,,QR
NM-004406,04/06/2569 17:01,C03,,2,75,M0120,QR
NM-004406,04/06/2569 17:01,B03,,1,85,M0120,QR
NM-004407,04/06/2569 18:44,B01,,2,55,,QR
NM-004408,04/06/2569 18:51,T05,M,1,60,M0444,QR
NM-004409,04/06/2569 19:24,T01,S,1,45,,CASH
NM-004409,04/06/2569 19:24,B02,,1,50,,CASH
NM-004410,05/06/2569 07:32,T01,L,1,65,,QR
NM-004411,05/06/2569 07:50,C02,M,1,55,,CASH
NM-004411,05/06/2569 07:50,B01,,1,55,,CASH
NM-004412,05/06/2569 07:54,B04,,1,75,,CASH
NM-004413,05/06/2569 08:21,C03,L,1,75,,QR
NM-004414,05/06/2569 08:34,T01,S,2,45,,QR
NM-004414,05/06/2569 08:34,B02,,1,50,,QR
NM-004415,05/06/2569 09:11,B03,,2,85,,QR
NM-004416,05/06/2569 10:08,C03,S,1,55,,QR
NM-004417,05/06/2569 10:13,T01,M,1,55,M0138,CARD
NM-004418,05/06/2569 10:53,C02,L,1,65,,QR
NM-004419,05/06/2569 11:16,C02,M,1,55,M0364,QR
NM-004420,05/06/2569 12:35,C03,M,1,65,M0644,QR
NM-004420,05/06/2569 12:35,B03,,1,85,M0644,QR
NM-004421,05/06/2569 13:22,T01,L,1,65,,QR
NM-004421,05/06/2569 13:22,B02,,1,50,,QR
NM-004422,05/06/2569 13:43,B03,,1,,M0268,QR
NM-004423,05/06/2569 13:53,T03,L,1,60,,CARD
NM-004424,05/06/2569 14:58,T04,L,2,70,,QR
NM-004425,05/06/2569 15:58,C01,L,2,65,M0812,CASH
NM-004425,05/06/2569 15:58,C01,L,2,65,M0812,CASH
NM-004425,05/06/2569 15:58,B04,,1,75,M0812,CASH
NM-004426,05/06/2569 17:34,C03,S,1,55,,CARD
NM-004426,05/06/2569 17:34,B03,,1,85,,CARD
NM-004426,05/06/2569 17:34,T02,L,1,80,,CARD
NM-004427,05/06/2569 18:00,T03,S,1,40,,CASH
NM-004428,05/06/2569 18:06,B04,,2,75,M0689,QR
NM-004428,05/06/2569 18:06,B04,,2,75,M0689,QR
NM-004429,05/06/2569 18:35,T05,S,1,50,,QR
NM-004430,05/06/2569 19:14,T01,S,1,45,,CASH
NM-004431,06/06/2569 07:02,C02,M,2,55,M0566,QR
NM-004432,06/06/2569 07:15,C02,M,2,55,M0326,CARD
NM-004432,06/06/2569 07:15,B01,,1,55,M0326,CARD
NM-004433,06/06/2569 08:13,T03,L,3,60,,CASH
NM-004434,06/06/2569 08:42,C02,M,1,55,M0162,QR
NM-004434,06/06/2569 08:42,B01,,1,55,M0162,QR
NM-004435,06/06/2569 08:45,T02,M,1,70,,QR
NM-004436,06/06/2569 09:07,C02,M,1,55,M0252,QR
NM-004436,06/06/2569 09:07,T02,M,1,70,M0252,QR
NM-004437,06/06/2569 09:46,T01,M,1,55,,CARD
NM-004438,06/06/2569 10:13,T04,S,1,50,M0569,QR
NM-004438,06/06/2569 10:13,B04,,1,75,M0569,QR
NM-004439,06/06/2569 10:29,C05,L,1,80,,CARD
NM-004440,06/06/2569 11:26,C01,M,1,55,M0501,QR
NM-004441,06/06/2569 11:31,C06,S,3,65,,CASH
NM-004442,06/06/2569 11:34,B01,,1,55,M0505,QR
NM-004443,06/06/2569 11:53,C03,M,1,65,,QR
NM-004444,06/06/2569 12:35,T02,L,3,80,,QR
NM-004444,06/06/2569 12:35,B03,,1,85,,QR
NM-004445,06/06/2569 15:09,C06,L,1,85,,QR
NM-004446,06/06/2569 15:20,T02,L,2,80,M0247,QR
NM-004446,06/06/2569 15:20,B04,,1,75,M0247,QR
NM-004447,06/06/2569 16:22,B02,,2,50,,QR
NM-004448,06/06/2569 16:27,T02,M,1,70,M0570,QR
NM-004449,06/06/2569 16:40,T01,M,1,55,M0318,QR
NM-004449,06/06/2569 16:40,B02,,1,50,M0318,QR
NM-004450,06/06/2569 17:38,T01,M,1,55,,QR
NM-004450,06/06/2569 17:38,B01,,1,55,,QR
NM-004451,06/06/2569 18:17,B04,,1,75,,QR
NM-004452,06/06/2569 18:29,T01,M,1,55,,QR
NM-004452,06/06/2569 18:29,B02,,1,50,,QR
NM-004453,06/06/2569 18:31,T01,S,1,45,,QR
NM-004453,06/06/2569 18:31,B02,,1,,,QR
NM-004454,06/06/2569 18:33,B03,,1,85,,CASH
NM-004455,06/06/2569 19:08,B01,,1,55,,QR
NM-004455,06/06/2569 19:08,B01,,1,55,,QR
NM-004456,06/06/2569 19:29,T03,M,1,50,M0651,QR
NM-004457,06/06/2569 19:34,C02,S,0,45,M0631,CARD
NM-004458,07/06/2569 07:06,C03,L,1,75,M0190,QR
NM-004459,07/06/2569 07:23,T02,L,1,80,,CASH
NM-004460,07/06/2569 07:51,T01,L,2,65,M0681,CASH
NM-004461,07/06/2569 08:09,C05,S,2,60,,QR
NM-004461,07/06/2569 08:09,B02,,1,50,,QR
NM-004462,07/06/2569 08:10,C04,S,1,55,,CARD
NM-004463,07/06/2569 08:14,B04,,2,75,M0208,CASH
NM-004464,07/06/2569 08:52,B01,,1,55,,QR
NM-004465,07/06/2569 09:01,B04,,1,75,,QR
NM-004466,07/06/2569 09:07,C02,S,100,45,,QR
NM-004466,07/06/2569 09:07,B01,,1,55,,QR
NM-004467,07/06/2569 09:19,T02,S,1,60,,QR
NM-004468,07/06/2569 09:29,C02,L,1,65,,QR
NM-004468,07/06/2569 09:29,C04,M,1,65,,QR
NM-004469,07/06/2569 09:49,C05,M,1,70,M0419,CARD
NM-004469,07/06/2569 09:49,T02,L,1,80,M0419,CARD
NM-004470,07/06/2569 09:49,T01,M,1,,,CARD
NM-004470,07/06/2569 09:49,C03,L,1,75,,CARD
NM-004471,07/06/2569 04:09,C04,M,1,65,,CASH
NM-004472,07/06/2569 10:18,C04,M,2,65,M0664,QR
NM-004473,07/06/2569 10:50,C06,M,1,75,,QR
NM-004474,07/06/2569 12:09,B02,,1,50,M0745,CARD
NM-004474,07/06/2569 12:09,C01,S,1,45,M0745,CARD
NM-004475,07/06/2569 12:15,C02,M,1,55,M0069,CASH
NM-004476,07/06/2569 12:50,T03,L,1,60,,CASH
NM-004477,07/06/2569 13:33,B04,,1,75,M0051,QR
NM-004478,07/06/2569 13:39,T03,S,1,40,,QR
NM-004478,07/06/2569 13:39,T04,M,1,60,,QR
NM-004479,07/06/2569 14:07,C05,M,1,,,QR
NM-004480,07/06/2569 14:12,C03,L,1,75,M0234,CASH
NM-004481,07/06/2569 14:30,C05,M,1,70,,CASH
NM-004482,07/06/2569 15:02,T04,M,1,60,M0718,CASH
NM-004483,07/06/2569 15:16,T01,S,2,45,,QR
NM-004483,07/06/2569 15:16,B02,,1,50,,QR
NM-004484,07/06/2569 15:31,C03,M,1,65,,QR
NM-004484,07/06/2569 15:31,B03,,1,85,,QR
NM-004485,07/06/2569 15:31,T01,L,1,65,M0118,CASH
NM-004486,07/06/2569 16:13,C02,L,2,65,,CARD
NM-004486,07/06/2569 16:13,B01,,1,55,,CARD
NM-004487,07/06/2569 16:58,T04,M,1,60,,QR
NM-004488,07/06/2569 18:11,T01,M,1,55,,CARD
NM-004488,07/06/2569 18:11,B02,,1,50,,CARD
NM-004489,07/06/2569 18:45,T01,S,1,45,,CARD
NM-004489,07/06/2569 18:45,B02,,1,50,,CARD
NM-004489,07/06/2569 18:45,T03,M,1,50,,CARD
NM-004490,08/06/2569 07:11,C06,,1,75,M0462,QR
NM-004490,08/06/2569 07:11,B02,,1,50,M0462,QR
NM-004491,08/06/2569 07:14,C04,L,1,75,M0442,CASH
NM-004491,08/06/2569 07:14,C03,S,1,,M0442,CASH
NM-004492,08/06/2569 07:52,B02,,1,50,M0199,CARD
NM-004493,08/06/2569 08:29,C05,M,1,70,,QR
NM-004494,08/06/2569 09:11,C03,S,1,55,,QR
NM-004494,08/06/2569 09:11,C06,L,1,85,,QR
NM-004495,08/06/2569 09:23,C03,,1,65,,QR
NM-004496,08/06/2569 09:50,T05,M,1,60,,CASH
NM-004497,08/06/2569 10:09,C03,M,1,65,,QR
NM-004497,08/06/2569 10:09,B03,,1,85,,QR
NM-004497,08/06/2569 10:09,B04,,1,75,,QR
NM-004498,08/06/2569 10:19,B02,,1,50,,CASH
NM-004499,08/06/2569 12:29,B01,,2,55,M0112,CASH
NM-004499,08/06/2569 12:29,T01,,1,45,M0112,CASH
NM-004500,08/06/2569 13:19,C04,M,1,65,M0056,CASH
NM-004500,08/06/2569 13:19,T03,L,1,60,M0056,CASH
NM-004501,08/06/2569 13:38,C04,S,1,55,M0156,QR
NM-004502,08/06/2569 13:46,T02,M,2,70,,QR
NM-004503,08/06/2569 14:03,T05,M,1,60,,QR
NM-004503,08/06/2569 14:03,B03,,1,85,,QR
NM-004504,08/06/2569 14:09,T01,M,1,55,,CASH
NM-004505,08/06/2569 14:19,B01,,2,55,M0043,CARD
NM-004506,08/06/2569 14:56,C03,S,1,55,,CASH
NM-004506,08/06/2569 14:56,B03,,1,85,,CASH
NM-004507,08/06/2569 15:18,T03,L,1,60,,QR
NM-004508,08/06/2569 15:47,C02,L,1,65,M0413,QR
NM-004509,08/06/2569 16:27,C06,L,1,85,,CARD
NM-004510,08/06/2569 16:39,T02,M,2,70,,CARD
